5.400824104568846540e-01, 2.718271877618994470e+00, -1.304855145498232893e+01, -2.429879147292653974e-01, -5.519726009958209056e-01, 8.514918107280210480e-01, -5.243679016331148635e-01, -6.949143765298660291e+00, -7.149143765298659581e+00
5.500839365764566002e-01, 2.767496596771827910e+00, -1.304005081913856934e+01, -2.482576132462589180e-01, -5.461509565949795864e-01, 8.545300477980825038e-01, -5.194019613076243935e-01, -6.885171561125230433e+00, -7.085171561125229722e+00
5.600854626960285465e-01, 2.816694760099437644e+00, -1.303152006345015579e+01, -2.534784120796552687e-01, -5.401764210444546244e-01, 8.576179636078279378e-01, -5.142873015126488978e-01, -6.819332927626024166e+00, -7.019332927626023455e+00
5.700869888156004928e-01, 2.865888444002094193e+00, -1.302295869323974742e+01, -2.586488543982336519e-01, -5.340381943761319805e-01, 8.607585992738080449e-01, -5.090133925312692043e-01, -6.751494610856147105e+00, -6.951494610856146394e+00
5.800885149351723280e-01, 2.915099568668950258e+00, -1.301436618298641434e+01, -2.637673797617284266e-01, -5.277253557095719083e-01, 8.639547459675511742e-01, -5.035694559046886010e-01, -6.681520377287418100e+00, -6.881520377287417389e+00
5.900900410547442743e-01, 2.964349986440487417e+00, -1.300574197599924098e+01, -2.688323168153604059e-01, -5.212683038806584790e-01, 8.671882868549677381e-01, -4.979803963426132629e-01, -6.609732780208228853e+00, -6.809732780208228142e+00
6.000915671743162205e-01, 3.013661476984709875e+00, -1.299708548796570717e+01, -2.738418828033226671e-01, -5.147704846259397726e-01, 8.704057436948489102e-01, -4.923350905054575399e-01, -6.537274807680988786e+00, -6.737274807680988076e+00
6.100930932938881668e-01, 3.063047126577245649e+00, -1.298839651025223851e+01, -2.787948817950487435e-01, -5.083098019687430913e-01, 8.735683768598777599e-01, -4.867014392318956273e-01, -6.465017667220837261e+00, -6.665017667220836550e+00
6.200946194134601130e-01, 3.112504240952007173e+00, -1.297967555337285717e+01, -2.836913543740081090e-01, -5.018961702909412459e-01, 8.766719123153047244e-01, -4.810887217108987257e-01, -6.393079762340730277e+00, -6.593079762340729566e+00
6.300961455330320593e-01, 3.162028464120743454e+00, -1.297092321000711124e+01, -2.885315007439527846e-01, -4.955321421901017764e-01, 8.797158008721562839e-01, -4.754998524667076176e-01, -6.321497792969186236e+00, -6.521497792969185525e+00
6.400976716526040056e-01, 3.211615442033428192e+00, -1.296214007849894756e+01, -2.933155504179850159e-01, -4.892202234718015519e-01, 8.826995733422228207e-01, -4.699377227053153083e-01, -6.250308101085687795e+00, -6.450308101085687085e+00
6.500991977721759518e-01, 3.261260827166217791e+00, -1.295332676214032475e+01, -2.980437619435877816e-01, -4.829628692722718331e-01, 8.856228401698464925e-01, -4.644051948132089103e-01, -6.179546601398316241e+00, -6.379546601398315531e+00
6.601007238917478981e-01, 3.310960283672012228e+00, -1.294448386834251430e+01, -3.027164226365096078e-01, -4.767624802936486494e-01, 8.884852908188082266e-01, -4.589050969412060699e-01, -6.109248713257429131e+00, -6.309248713257428420e+00
6.701022500113198443e-01, 3.360709492252100361e+00, -1.293561200784349019e+01, -3.073338482433289887e-01, -4.706213992710422955e-01, 8.912866928720700743e-01, -4.534402177896974528e-01, -6.039449295288021879e+00, -6.239449295288021169e+00
6.801037761308917906e-01, 3.410504154950077194e+00, -1.292671179391595793e+01, -3.118963825557009018e-01, -4.645419076533304770e-01, 8.940268908693508321e-01, -4.480133015910150451e-01, -5.970182582677471927e+00, -6.170182582677471217e+00
6.901053022504637369e-01, 3.460339999796365085e+00, -1.291778384158874005e+01, -3.164043969727999284e-01, -4.585262225186442775e-01, 8.967058048897841305e-01, -4.426270433185984232e-01, -5.901482127489352081e+00, -6.101482127489351370e+00
7.001068283700356831e-01, 3.510212785304999361e+00, -1.290882876688149139e+01, -3.208582900156347617e-01, -4.525764937265580601e-01, 8.993234288963657397e-01, -4.372840841353403674e-01, -5.833380742152393772e+00, -6.033380742152393061e+00
7.101083544896075184e-01, 3.560118304806032530e+00, -1.289984718605586345e+01, -3.252584867952472703e-01, -4.466948013176871290e-01, 9.018798288553968590e-01, -4.319870071006303713e-01, -5.765910446364424402e+00, -5.965910446364423692e+00
7.201098806091794646e-01, 3.610052390603473160e+00, -1.289083971488521563e+01, -3.296054384374738633e-01, -4.408831531629229805e-01, 9.043751406482675170e-01, -4.267383331474058350e-01, -5.699102417545821808e+00, -5.899102417545821098e+00
7.301114067287514109e-01, 3.660010917948385067e+00, -1.288180696794505842e+01, -3.338996214669504026e-01, -4.351434828672958166e-01, 9.068095677918298625e-01, -4.215405173422772100e-01, -5.632986944999212930e+00, -5.832986944999212220e+00
7.401129328483233571e-01, 3.709989808818618506e+00, -1.287274955792612907e+01, -3.381415371532097702e-01, -4.294776479282491066e-01, 9.091833789858678738e-01, -4.163959454363596047e-01, -5.567593387862561194e+00, -5.767593387862560483e+00
7.501144589678953034e-01, 3.759985035496481665e+00, -1.286366809497205566e+01, -3.423317108216981652e-01, -4.238874281504821928e-01, 9.114969055049771951e-01, -4.113069307157984356e-01, -5.502950136959901428e+00, -5.702950136959900718e+00
7.601159850874672497e-01, 3.809992623942171530e+00, -1.285456318604249049e+01, -3.464706911330487360e-01, -4.183745243128821345e-01, 9.137505384546615872e-01, -4.062757111541568933e-01, -5.439084580567040028e+00, -5.639084580567039318e+00
7.701175112070391959e-01, 3.860008656942631955e+00, -1.284543543430584123e+01, -3.505590493323907930e-01, -4.129405570888614041e-01, 9.159447259085734538e-01, -4.013044468732788195e-01, -5.376023074166048410e+00, -5.576023074166047699e+00
7.801190373266111422e-01, 3.910029277088683752e+00, -1.283628543855251181e+01, -3.545973784763998826e-01, -4.075870384143993608e-01, 9.180799809660078470e-01, -3.963951923894317719e-01, -5.313790590462894592e+00, -5.513790590462893881e+00
7.901205634461830885e-01, 3.960050689366251486e+00, -1.282711379266837248e+01, -3.585862926240901971e-01, -4.023094675609810711e-01, 9.201591894701599550e-01, -3.915444623968245552e-01, -5.252341846429323446e+00, -5.452341846429322736e+00
8.001220895657550347e-01, 4.010069171004984945e+00, -1.281792108480231107e+01, -3.625264255328421448e-01, -3.970896227530665845e-01, 9.221904458591611009e-01, -3.867360618898653124e-01, -5.191470727949376140e+00, -5.391470727949375430e+00
8.101236156853269810e-01, 4.060082493835908579e+00, -1.280870785053108385e+01, -3.664183194743543814e-01, -3.919123981681381097e-01, 9.241802973528047138e-01, -3.819565132117548334e-01, -5.131005980784208553e+00, -5.331005980784207843e+00
8.201251418048989272e-01, 4.110091655101241415e+00, -1.279947451442651563e+01, -3.702622795586461568e-01, -3.867753013987898503e-01, 9.261302418699747241e-01, -3.772038906133686198e-01, -5.070922679171316005e+00, -5.270922679171315295e+00
8.301266679244708735e-01, 4.160098110293328766e+00, -1.279022147907875784e+01, -3.740585753173540362e-01, -3.816775768597498453e-01, 9.280410815186015405e-01, -3.724778530514054053e-01, -5.011215961368050920e+00, -5.211215961368050209e+00
8.401281940440427087e-01, 4.210103344814963400e+00, -1.278094913895763085e+01, -3.778074729368532947e-01, -3.766184716740630933e-01, 9.299136017487139583e-01, -3.677780489408443709e-01, -4.951880845864291558e+00, -5.151880845864290848e+00
8.501297201636146550e-01, 4.260108873564226961e+00, -1.277165788062880125e+01, -3.815092351304851248e-01, -3.715972357622232547e-01, 9.317485714926813101e-01, -3.631041166405962195e-01, -4.892912237625725247e+00, -5.092912237625724536e+00
8.601312462831866013e-01, 4.310116240897491124e+00, -1.276234808290615597e+01, -3.851641210414893379e-01, -3.666131218760231292e-01, 9.335467433283423100e-01, -3.584556848775678484e-01, -4.834304933549248062e+00, -5.034304933549247352e+00
8.701327724027585475e-01, 4.360127020542159393e+00, -1.275302011701937310e+01, -3.887723861434070338e-01, -3.616653856215943930e-01, 9.353088536472130565e-01, -3.538323731502478475e-01, -4.776053627651298150e+00, -4.976053627651297440e+00
8.801342985223304938e-01, 4.410142815574230823e+00, -1.274367434677530575e+01, -3.923342821464016472e-01, -3.567532854608037041e-01, 9.370356228309668634e-01, -3.492337921017694691e-01, -4.718152915863373487e+00, -4.918152915863372776e+00
8.901358246419024400e-01, 4.460165258429597657e+00, -1.273431112871885063e+01, -3.958500569068827968e-01, -3.518760826943372333e-01, 9.387277554341194596e-01, -3.446595438655661314e-01, -4.660597300475108895e+00, -4.860597300475108185e+00
9.001373507614743863e-01, 4.510196010957684187e+00, -1.272493081229168332e+01, -3.993199543407831009e-01, -3.470330414265827002e-01, 9.403859403720954413e-01, -3.401092223837655082e-01, -4.603381194227842421e+00, -4.803381194227841711e+00
9.101388768810463326e-01, 4.560236764515159358e+00, -1.271553373998921010e+01, -4.027442143400438712e-01, -3.422234285134314047e-01, 9.420108511135409923e-01, -3.355824136994400297e-01, -4.546498924073766545e+00, -4.746498924073765835e+00
9.201404030006182788e-01, 4.610289240100553521e+00, -1.270612024751557811e+01, -4.061230726920899703e-01, -3.374465134923496090e-01, 9.436031458763901592e-01, -3.310786962221821672e-01, -4.489944734594971010e+00, -4.689944734594970299e+00
9.301419291201902251e-01, 4.660355188529718085e+00, -1.269669066393679024e+01, -4.094567610020130033e-01, -3.327015684961378561e-01, 9.451634678265203870e-01, -3.265976409684339110e-01, -4.433712791101371842e+00, -4.633712791101371131e+00
9.401434552397621713e-01, 4.710436390652634309e+00, -1.268724531183177007e+01, -4.127455066172232567e-01, -3.279878681506672722e-01, 9.466924452782595756e-01, -3.221388117769565795e-01, -4.377797182413322830e+00, -4.577797182413322119e+00
9.501449813593341176e-01, 4.760534657611343867e+00, -1.267778450744155450e+01, -4.159895325542831146e-01, -3.233046894564455265e-01, 9.481906918961759967e-01, -3.177017654994241935e-01, -4.322191923329642194e+00, -4.522191923329641483e+00
9.601465074789059528e-01, 4.810651831141438350e+00, -1.266830856081612922e+01, -4.191890574278068771e-01, -3.186513116543492896e-01, 9.496588068974413099e-01, -3.132860521665913334e-01, -4.266890956787671385e+00, -4.466890956787670675e+00
9.701480335984778991e-01, 4.860789783909337913e+00, -1.265881777596049318e+01, -4.223442953806612610e-01, -3.140270160772821173e-01, 9.510973752536441284e-01, -3.088912151318466415e-01, -4.211888155738954254e+00, -4.411888155738953543e+00
9.801495597180498454e-01, 4.910950419917273990e+00, -1.264931245097400847e+01, -4.254554560172023603e-01, -3.094310900189208846e-01, 9.525069666639837118e-01, -3.045167950320256112e-01, -4.157177372790888725e+00, -4.357177372790888903e+00
9.901510858376217916e-01, 4.961135674857575673e+00, -1.263979287820556863e+01, -4.285227443319381546e-01, -3.048635858988881231e-01, 9.538879079161892705e-01, -3.001630542409833846e-01, -4.102761499380910060e+00, -4.302761499380910237e+00
1.000152611957193738e+00, 5.011347506090253923e+00, -1.263025934437085951e+01, -4.315463607550375502e-01, -3.003266334227961409e-01, 9.552399113885806647e-01, -2.958322357187204710e-01, -4.048668166960198711e+00, -4.248668166960198889e+00
1.010154138076765795e+00, 5.061586224231242603e+00, -1.262071213586219720e+01, -4.345265172156729250e-01, -2.958227710243149233e-01, 9.565626061690882809e-01, -2.915269807050485107e-01, -3.994929921072871704e+00, -4.194929921072871437e+00
1.020155664196337630e+00, 5.111848677291775722e+00, -1.261115154648333281e+01, -4.374634635438374719e-01, -2.913534603251886068e-01, 9.578559729575683024e-01, -2.872489078647822991e-01, -3.941566500150767816e+00, -4.141566500150767993e+00
1.030157190315909466e+00, 5.162131289425792247e+00, -1.260157787097235271e+01, -4.403574676952866640e-01, -2.869199743581422601e-01, 9.591200690913982418e-01, -2.829994577134581912e-01, -3.888595388659907393e+00, -4.088595388659907570e+00
1.040158716435481523e+00, 5.212430496606782704e+00, -1.259199140354138891e+01, -4.432088121076063203e-01, -2.825235570670988072e-01, 9.603549796386154913e-01, -2.787800442702353387e-01, -3.836033710656946205e+00, -4.036033710656946383e+00
1.050160242555053358e+00, 5.262742749280219456e+00, -1.258239243762596260e+01, -4.460177934283995338e-01, -2.781654219044156218e-01, 9.615608167452831534e-01, -2.745920532356025401e-01, -3.783898207795771906e+00, -3.983898207795772084e+00
1.060161768674625415e+00, 5.313064515155494938e+00, -1.257278126560309772e+01, -4.487847222366072586e-01, -2.738467504898884908e-01, 9.627377189256439705e-01, -2.704368402378782843e-01, -3.732205218246443579e+00, -3.932205218246443756e+00
1.070163294794197251e+00, 5.363392281879725054e+00, -1.256315817852663663e+01, -4.515099227431116913e-01, -2.695686913588124511e-01, 9.638858502920716331e-01, -2.663157291763482148e-01, -3.680970656870675484e+00, -3.880970656870675661e+00
1.080164820913769308e+00, 5.413722559655908206e+00, -1.255352346586744794e+01, -4.541937324754497518e-01, -2.653323587949749651e-01, 9.650053997309766540e-01, -2.622300106586925583e-01, -3.630209996621343471e+00, -3.830209996621343649e+00
1.090166347033341143e+00, 5.464051883782028440e+00, -1.254387741526259603e+01, -4.568365019465540633e-01, -2.611388317517928104e-01, 9.660965800287759642e-01, -2.581809405372576527e-01, -3.579938251219436651e+00, -3.779938251219436829e+00
1.100167873152913200e+00, 5.514376817111305229e+00, -1.253422031227299804e+01, -4.594385943087873625e-01, -2.569891528640911305e-01, 9.671596269522837463e-01, -2.541697385479225746e-01, -3.530169959151656656e+00, -3.730169959151656833e+00
1.110169399272485036e+00, 5.564693952427920642e+00, -1.252455244015030900e+01, -4.620003849942165286e-01, -2.528843275506971189e-01, 9.681947982884895332e-01, -2.501975870529349888e-01, -3.480919169002235858e+00, -3.680919169002236035e+00
1.120170925392057093e+00, 5.614999914734617015e+00, -1.251487407961337439e+01, -4.645222613421911562e-01, -2.488253232094409240e-01, 9.692023728482725975e-01, -2.462656298903240226e-01, -3.432199426147773735e+00, -3.632199426147773913e+00
1.130172451511628928e+00, 5.665291363448631046e+00, -1.250518550863466416e+01, -4.670046222152880455e-01, -2.448130685045763200e-01, 9.701826494389480526e-01, -2.423749713308353537e-01, -3.384023760823167581e+00, -3.584023760823167759e+00
1.140173977631200986e+00, 5.715564994503065321e+00, -1.249548700223690645e+01, -4.694478776047097957e-01, -2.408484527469771097e-01, 9.711359458103556719e-01, -2.385266751435274335e-01, -3.336404677569045685e+00, -3.536404677569045862e+00
1.150175503750772821e+00, 5.765817542349562785e+00, -1.248577883230053764e+01, -4.718524482261541309e-01, -2.369323253666180962e-01, 9.720625975792922535e-01, -2.347217637702114501e-01, -3.289354146059217054e+00, -3.489354146059217232e+00
1.160177029870344656e+00, 5.816045781866479025e+00, -1.247606126738090815e+01, -4.742187651075507326e-01, -2.330654954759342756e-01, 9.729629571371563035e-01, -2.309612176078920387e-01, -3.242883593293928612e+00, -3.442883593293928790e+00
1.170178555989916713e+00, 5.866246530145630800e+00, -1.246633457254029942e+01, -4.765472691685725959e-01, -2.292487315251206526e-01, 9.738373925449291812e-01, -2.272459744006335991e-01, -3.197003897172755682e+00, -3.397003897172755860e+00
1.180180082109488549e+00, 5.916416648251383137e+00, -1.245659900917641671e+01, -4.788384107974167914e-01, -2.254827330773384320e-01, 9.746862926736308275e-01, -2.235769014771723240e-01, -3.151725044825145261e+00, -3.351725044825145439e+00
1.190181608229060606e+00, 5.966553042591568712e+00, -1.244685483491722700e+01, -4.810926494095134620e-01, -2.217663262704555327e-01, 9.755104624598270879e-01, -2.199530350584284200e-01, -3.107034410783215961e+00, -3.307034410783216138e+00
