3.7481577,-0.7644703,10.5329232
3.9477469,-0.7717510,10.2752245
4.1474143,-0.7787717,10.0146302
4.3469291,-0.7854785,9.7505169
4.5465867,-0.7918377,9.4822191
4.7463118,-0.7978052,9.2089884
4.9457889,-0.8033344,8.9300169
5.1455619,-0.8084049,8.6443735
5.3452721,-0.8129757,8.3509718
5.5447392,-0.8170170,8.0488318
5.7447288,-0.8205159,7.7394130
5.9442971,-0.8233207,7.4337310
6.1437202,-0.8249815,7.1695532
6.3441008,-0.8240114,6.9670891
6.5425912,-0.8183752,6.8083238
6.7424834,-0.8062912,6.6846488
6.9412696,-0.7864722,6.5931988
7.1391688,-0.7576759,6.5257667
7.3354815,-0.7189988,6.4822390
7.5294479,-0.6697814,6.4455442
7.7200872,-0.6098251,6.4198790
7.9075456,-0.5386896,6.3941107
8.0906871,-0.4566384,6.3714146
8.2668885,-0.3651222,6.3541025
8.4411332,-0.2615931,6.3431056
8.6064775,-0.1505765,6.3481974
8.7640312,-0.0323503,6.3630613
8.9180486,0.0955725,6.3981740
9.0659278,0.2297427,6.4737365
9.2076999,0.3693371,6.5601482
9.3430242,0.5150692,6.4987493
9.4716516,0.6663218,6.3852132
9.5932635,0.8231151,6.3240277
9.7070519,0.9871845,6.2902342
9.8118452,1.1592708,6.2651873
9.9051443,1.3359692,6.2400400
9.9872283,1.5174304,6.2170704
10.0588169,1.7051822,6.2030237
10.1186879,1.8955665,6.1950654
10.1675505,2.0892785,6.1999619
10.2058639,2.2860749,6.2229417
10.2339727,2.4833280,6.2640453
10.2532870,2.6823881,6.3403661
10.2650815,2.8818069,6.4526560
10.2711458,3.0814897,6.5894301
10.2734072,3.2814146,6.7223596
10.2737305,3.4812159,6.8516765
10.2733557,3.6810699,6.9775899
10.2730359,3.8809033,7.1002887
10.2729489,4.0810029,7.2199447
10.2731198,4.2803397,7.3367141
10.2734823,4.4804800,7.4507401
10.2738606,4.6796413,7.5621541
10.2743085,4.8792666,7.5432874
10.2752435,5.0788429,7.2107827
10.2756189,5.2789473,6.9348660
10.2733031,5.4786016,6.7230698
10.2659869,5.6782948,6.5686953
10.2515670,5.8775266,6.4596791
10.2283318,6.0760180,6.3827311
10.1950972,6.2728610,6.3345650
10.1508734,6.4680583,6.2946572
10.0954057,6.6601521,6.2623709
10.0285942,6.8483908,6.2320875
9.9499197,7.0334125,6.2019109
9.8610181,7.2113036,6.1747677
9.7602268,7.3850099,6.1501807
9.6479807,7.5527792,6.1254949
9.5264988,7.7113738,6.1027029
9.3968017,7.8619952,6.1102926
9.2643638,8.0082027,6.0108477
9.1376655,8.1570341,5.8373024
9.0085180,8.3072896,5.7627593
8.8694711,8.4507142,5.7391040
8.7188865,8.5849652,5.7162517
8.5589306,8.7075910,5.6933077
8.3934006,8.8164989,5.6791885
8.2179367,8.9149180,5.6780978
8.0371977,9.0002207,5.6803774
7.8510945,9.0728660,5.6885886
7.6597967,9.1331332,5.7077377
7.4662829,9.1807153,5.7356340
7.2695120,9.2168859,5.7904031
7.0714727,9.2424519,5.8702303
6.8722562,9.2590166,5.9871136
6.6726929,9.2683784,6.1380572
6.4727231,9.2726508,6.2842104
6.2732041,9.2739141,6.4259093
6.0727864,9.2740048,6.5634511
5.8730681,9.2737647,6.6971006
5.6731734,9.2734489,6.8270949
5.4731954,9.2726803,6.9536471
5.2744665,9.2711749,7.0769499
5.0740208,9.2687645,7.1971780
4.8745185,9.2654951,7.3144907
4.6750458,9.2614072,7.4290334
4.4750586,9.2565192,7.5409397
4.2756670,9.2509075,7.6503323
4.0760444,9.2446119,7.7573245
3.8763004,9.2377015,7.8620211
3.6768905,9.2302695,7.9645192
3.4772948,9.2223815,8.0649092
3.2776851,9.2141342,8.1632753
3.0782256,9.2056308,8.2596960
2.8786721,9.1969616,8.3542447
2.6791461,9.1882356,8.4469904
2.4796221,9.1795576,8.5379978
2.2800475,9.1710325,8.6273276
2.0805792,9.1627740,8.7150371
1.8809692,9.1548777,8.8011803
1.6813113,9.1474543,8.8858084
1.4817861,9.1406089,8.9689695
1.2820328,9.1343587,9.0507095
1.0823275,9.1287050,9.1310716
0.8827211,9.1236289,9.2100972
0.6829432,9.1191072,9.2878254
0.4832233,9.1151309,9.3642934
0.2835556,9.1116834,9.4395367
0.0837421,9.1087463,9.5135893
-0.1159724,9.1063082,9.5864835
-0.3156880,9.1043525,9.6582501
-0.5155207,9.1028637,9.7289188
-0.7152222,9.1018290,9.7985177
-0.9149718,9.1012326,9.8670740
-1.1148064,9.1010604,9.9346136
-1.3144970,9.1012984,10.0011615
-1.5142648,9.1019322,10.0667416
-1.7140578,9.1029482,10.1313769
-1.9137728,9.1043317,10.1950896
-2.1135416,9.1060696,10.2579008
-2.3132949,9.1081476,10.3198311
-2.5130300,9.1105520,10.3809002
-2.7127822,9.1132694,10.4411271
-2.9125146,9.1162856,10.5005303
-3.1122533,9.1195873,10.5591273
-3.3119717,9.1231605,10.6169354
-3.5117055,9.1269920,10.6739711
-3.7114321,9.1310678,10.7302502
-3.9111069,9.1353731,10.7857884
-4.1108601,9.1398970,10.8406004
-4.3105603,9.1446228,10.8947009
-4.5102236,9.1495367,10.9481039
-4.7099749,9.1546278,11.0008228
-4.9096375,9.1598777,11.0528710
-5.1093111,9.1652745,11.1042611
-5.3090509,9.1708054,11.1550056
-5.5086689,9.1764505,11.2051166
-5.7083712,9.1822011,11.2546056
-5.9080931,9.1880405,11.3034841
-6.1076663,9.1939481,11.3517630
-6.3074124,9.1999180,11.3994531
-6.5071105,9.2059300,11.4465649
-6.7066346,9.2119515,11.4931084
-6.9063733,9.2179523,11.5390935
-7.1060054,9.2238757,11.3899252
-7.3056099,9.2296771,11.1422437
-7.5052890,9.2353134,10.8930139
-7.7049216,9.2407356,10.6418213
-7.9046410,9.2459025,10.3882112
-8.1042480,9.2507658,10.1316702
-8.3038970,9.2552876,9.8716499
-8.5037582,9.2594310,9.6075462
-8.7032642,9.2631468,9.3386666
-8.9029524,9.2664100,9.0642836
-9.1028907,9.2691870,8.7835767
-9.3023340,9.2714378,8.4955453
-9.5021017,9.2731454,8.1994034
-9.7019859,9.2742757,7.8942566
-9.9014701,9.2747501,7.5929957
-10.1013538,9.2741994,7.3120839
-10.3008267,9.2715875,7.0971530
-10.4998917,9.2648752,6.9304072
-10.7003142,9.2521874,6.8003903
-10.8981488,9.2324229,6.6987671
-11.0966211,9.2041020,6.6249074
-11.2927596,9.1665639,6.5706063
-11.4872371,9.1188976,6.5291777
-11.6783332,9.0609627,6.5001001
-11.8669529,8.9920044,6.4709634
-12.0497151,8.9131413,6.4451969
-12.2298166,8.8228377,6.4193271
-12.4037790,8.7228518,6.4055028
-12.5685656,8.6155528,6.3964620
-12.7320261,8.4958811,6.3967623
-12.8866585,8.3691280,6.3973391
-13.0336900,8.2353868,6.4139560
-13.1739504,8.0949757,6.4513235
-13.3074096,7.9481204,6.4889159
-13.4343048,7.7956664,6.5424909
-13.5558790,7.6381698,6.4901255
-13.6716649,7.4741517,6.4410319
-13.7780179,7.3049194,6.4151511
-13.8737079,7.1312098,6.3896069
-13.9600378,6.9500832,6.3639602
-14.0357098,6.7637520,6.3421714
-14.0996882,6.5755577,6.3247397
-14.1533750,6.3823957,6.3209113
-14.1962421,6.1872256,6.3281183
-14.2289111,5.9902173,6.3525480
-14.2522106,5.7913316,6.4017794
-14.2670180,5.5924265,6.4764502
-14.2748432,5.3926439,6.5919212
-14.2772695,5.1928829,6.7247819
-14.2761557,4.9930099,6.8540341
-14.2732487,4.7932952,6.9798864
-14.2700519,4.5933191,7.1025275
-14.2673750,4.3935201,7.2221287
-14.2657484,4.1936200,7.3388461
-14.2655698,3.9938041,7.4528227
-14.2671505,3.7945578,7.5641896
-14.2708252,3.5950484,7.3882606
-14.2772795,3.3954420,7.1341202
-14.2859850,3.1958053,6.8511839
-14.2944661,2.9960660,6.5675206
-14.2998504,2.7963971,6.3626403
-14.2992524,2.5965578,6.2153756
-14.2902555,2.3970184,6.1184504
-14.2709198,2.1982493,6.0591378
-14.2398258,2.0007425,6.0193378
-14.1963221,1.8059744,5.9953697
-14.1398196,1.6138468,5.9713053
-14.0705415,1.4258761,5.9498167
-13.9895081,1.2443654,5.9319628
-13.8950290,1.0658105,5.9152526
-13.7897193,0.8953068,5.9071718
-13.6752007,0.7343768,5.9028318
-13.5494952,0.5789083,5.9115467
-13.4169895,0.4295449,6.0087056
-13.2844044,0.2818473,5.9502998
